x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101
1.0,18.817456328908406,18.623238053812095,18.844922601019412,18.60354934972112,18.844922601019405,18.84492260058662,18.844922601019412,17.097754770687736,18.844922601019412,18.844922601019412,18.26418243316796,18.844922601019412,18.844922596804047,18.598198135667154,18.429252451253525,18.84196578286423,18.844922601019412,18.84485946850556,17.888473535322277,18.81745950685948,18.817459503159093,18.84492260097373,18.844922601019412,18.84196578286428,18.03466425818288,18.816928392638076,18.844922601019412,18.429852226958594,18.844922601019412,18.429252449652246,18.844922601014588,18.844922601019412,18.84196578286427,18.623234942555598,18.429923061090022,18.844922601019412,18.844922601019412,18.844922601019412,18.844922601019412,18.269261915200993,18.429923060161848,18.844922596886235,18.844922601019412,18.429252451092374,18.844609761520132,18.844922596878035,18.84491594314077,18.844922596918764,18.84488957458948,18.844922596914913,18.844922601019412,18.84488957458948,18.03466354609295,18.844922601014588,18.429923060992046,18.817459465716595,18.841935976511266,18.844922601019412,18.844922601014588,18.844922601014588,18.844922601019363,18.2692559293409,18.62323808886839,18.844922596918806,18.844922601014588,18.844922601019412,18.429923059324167,18.844922601019412,18.844922601019412,18.844922601019412,18.429923061090022,18.269261914810393,18.81690391954183,18.84196545075205,18.84488924247767,18.84492223302844,18.844889539533177,18.844922601019412,18.623238088467126,18.8449226010189,18.84492255847553,18.844922601019412,18.429923061079677,18.81742970050646,18.42360171163024,18.844922527119202,18.844922601019412,18.844922601014133,18.84460972686788,18.429923061090022,18.266593386815984,18.81745917474766,18.2692587688882,18.81745950685948,18.844922601019412,18.84196578286428,18.429923061090022,18.81745636054668,18.8449226010189,17.889667574931217
2.0,17.746949310956822,18.841538840571552,18.60354934972112,18.310290893982167,18.84169972117831,18.620302743136065,18.310290893982167,18.841694234178206,18.841672244826057,18.83851304066281,18.84170119462373,17.78676407812938,18.838630773852294,18.841699696770796,17.369691408798534,18.83851307867026,18.60354934972112,18.840930934091354,18.60354934972112,18.84164653249217,18.60354934972112,18.60354934972112,18.841549288993214,18.838610330813957,18.841672484330083,18.617541069561504,18.84169869028733,18.841054083374473,18.841701250935927,18.266231278166423,18.620330820988777,18.310290893982167,18.310290893982167,17.92670350681502,18.83863629096686,17.92670350681502,18.84153883082918,18.310290893982167,18.310290893982167,18.83850764481732,18.83826183742503,18.051437000330303,18.310290893982167,18.623718643997126,18.841700029748843,18.619746738264382,18.841699870578843,18.310290893982167,17.92670350681502,18.841701184020877,17.747099399100968,18.14074025179677,18.84155419162962,18.841028123774244,18.841699973940834,18.84170123960267,18.60354934972112,18.84170125143264,18.841672246875326,18.266354647300034,18.841689718705503,18.263587244171482,18.26630058418175,18.841564787183344,18.620325350077074,18.181942215215535,17.339895314443567,18.26574449807582,18.841700971498838,18.60354934972112,18.841695189617298,18.841669232210556,18.841701248135102,18.620330818598532,17.92670350681502,18.841525913583794,18.841698820883828,18.310290893982167,18.841415108084632,18.620207671623774,18.833369240774438,18.841701194814185,18.838635007333906,18.841671247729664,18.60354934972112,18.841700884849793,18.841700692659316,18.310290893982167,18.841701251032326,18.8416939831082,18.310290893982167,18.60354934972112,18.841700979537713,18.84167103475331,18.310290893982167,18.405413173997704,18.620329667930832,18.838610307111146,18.841701251568303,18.841667237103145
3.0,18.841701194816004,18.310290893982167,18.266354394559443,18.310290893982167,17.78676407812938,17.887039285389925,18.26635464721535,18.310290893982167,17.44612368575053,18.84170125145625,18.61970214510493,18.84169997344305,18.100969326560353,18.841699973941786,18.8416999631468,18.60354934972112,18.841701251111132,18.83586989847732,18.840869544753794,18.051437000330303,18.84133049584638,18.84097523204874,17.88623909162864,18.838635236744743,18.841689499381417,18.066567821557207,18.841559107725054,18.60354934972112,18.83805221200906,18.60354934972112,18.310290893982167,18.26623149795232,17.454220555507874,18.841689499381417,18.405413173997704,18.62032430943954,18.660767240814497,18.8409807287552,18.405413173997704,18.841701239502044,18.841701164661913,18.841699961533443,18.62033082096638,17.854954439122977,18.60354934972112,18.310290893982167,18.838629639464912,18.841695189490466,17.887043765654113,18.84170073874889,18.310290893982167,17.85879294634766,18.60354934972112,18.84166701898809,18.838600634482532,18.841701194816004,18.841695189617063,18.60354934972112,18.60354934972112,18.623718643997126,18.09845824588072,18.62032507957099,18.310290893982167,18.14074025179677,18.84098072670195,17.78676407812938,17.566696422014736,18.841699874670688,18.84166207962828,17.92670350681502,18.84166923138104,18.84167132709846,18.84155932478091,17.42292014245892,18.841054083475193,18.838052166766694,18.60354934972112,18.623718643997126,18.60354934972112,18.440043978327694,18.60354934972112,18.266231451713914,18.841701251456335,18.84170125099648,18.620330333132664,18.310290893982167,18.60354934972112,18.310290893982167,17.402523200982444,18.84047001427188,18.841701251563343,18.310290893982167,18.60354934972112,16.98591914077617,17.74710429075975,18.226595275407316,18.841564795703135,18.310290893982167,16.491945912471248,18.623718643997126
4.0,18.620304863577147,16.62126030237409,18.620207671623774,18.841701251456335,18.310290893982167,18.60354934972112,18.619196091553356,18.841564797978286,17.90713177867249,17.28599333769046,17.26496540715971,18.10107954486761,18.020323448180683,18.841543286470916,18.84154934044267,18.841004699509384,17.312865100993797,17.014160597656332,17.49782090049463,17.647376357863855,17.92077265318408,18.310290893982167,18.841701251567066,18.841701251544677,18.84170123910765,18.405413173997704,18.310290893982167,17.56630192752211,18.841668409673893,17.014160597656332,18.84170096929681,18.442226036047554,18.06604051332596,18.62032530383553,17.886491504261272,16.930696129375264,18.310290893982167,17.789186551234316,18.310290893982167,18.620330720505493,17.920747549668448,18.620281189916263,17.668257300489625,18.841533899548935,17.67092939554249,17.017501810387515,17.79455263487842,18.841666972762944,18.84169978301157,18.60354934972112,17.887043765673212,18.60354934972112,18.840350695670878,18.60354934972112,18.310290893982167,17.756408121240028,17.675337077962787,18.26635464732137,18.420516982400912,18.841564700451862,17.92670350681502,18.84154932965822,18.619620801103174,18.8415647979773,18.841564787183344,18.623718643997126,17.746462607261435,16.995487537269106,16.4751700571798,18.8414379546562,18.617452612590405,17.49587492050851,18.841701251451845,18.310290893982167,18.841618649841635,17.6314695062094,18.83863623976903,18.10054889013304,18.84155932706745,16.88786526326754,18.84170125131498,17.103456645724094,18.266354404301843,18.841672177636646,18.60354934972112,18.838765161338635,18.14074025179677,18.051437000330303,17.06301497320615,18.310290893982167,18.838401792457503,18.841048565949116,17.935041221635746,18.841701251544492,18.60354934972112,17.7112359482621,17.273392570259006,17.595691349704857,18.60354934972112,16.930119094411943
5.0,18.26577055789612,18.841701251568317,17.79455263487842,17.06496023054777,18.62033076771646,18.841694727271793,17.845463456185463,17.92077281805843,18.405413173997704,15.8386645486701,17.400489873938945,16.05268647311608,17.740571498302423,17.31840683220797,18.310290893982167,18.405413173997704,18.841054083470908,18.841695136111632,16.954079396117006,18.623718643997126,18.60354934972112,18.623718643997126,18.60354934972112,17.116143595591417,17.454220555507874,17.24184143693493,17.72353262442983,18.061702064156812,18.265765065750237,18.83805222178365,18.840425406055488,18.617448248065756,17.886415387222186,18.840979042750227,17.78676407812938,17.835830346939076,17.700905540061665,18.8380522211865,18.8417011947947,18.066539553755057,18.84170123733039,18.841695189576242,16.58389051109186,18.61910792292801,18.266183340000673,17.566796340900652,18.24649218314993,18.841564797978286,17.667259031623328,17.62807976569281,18.841701251544507,16.577161649002623,17.301781793994934,18.841695138398343,16.565233291542043,16.911646840290878,17.633744623557057,17.754795359024605,17.653573796721258,17.61250207718821,17.903873402647736,18.051437000330303,18.043842157464017,16.718178269349796,18.620330820887716,18.835870164064268,18.60354934972112,18.62032966783962,16.660772459190447,17.98772079722445,18.41804737814666,18.310290893982167,18.841694978811965,18.84170125134297,18.841696959786518,17.126739892822414,18.405413173997704,17.566564584323345,18.841695189595825,16.82248844314425,18.266094228221007,18.420542966755924,18.101080510173446,17.633744623557057,18.310290893982167,18.310290893982167,17.668257300489625,17.321310299288243,17.849620739472936,18.237550399938456,17.761870179811414,18.21912698720097,17.543579206361848,18.623718643997126,17.879761978113805,18.84153539018947,16.24202635967316,18.60354934972112,17.18317811198507,18.051437000330303
6.0,18.230796871117157,18.05299395749424,18.14074025179677,18.60354934972112,15.317466685623508,16.040020161607945,16.73088891623652,17.082196562534854,18.60354934972112,17.467726215126525,17.78676407812938,18.14074025179677,16.74702070015005,17.089735804533657,17.78676407812938,17.78676407812938,17.355822976220814,18.310290893982167,17.316120497756355,18.310290893982167,18.82150467192375,18.310290893982167,17.668257300489625,18.60354934972112,16.931280180898245,17.463518230039647,17.36433152740904,17.481673959050546,17.447429653425694,18.844581215700043,17.65006854702136,18.269236875029595,17.90027026708914,18.14074025179677,16.97550282212962,18.310290893982167,18.14074025179677,18.766982074693896,15.340559882018916,16.037532094863458,18.61429830861952,18.623718643997126,17.746309586183685,18.02451146048369,17.2240431127848,18.310290893982167,17.454220555507874,17.154100026341972,15.201484913816538,18.181942215215535,18.310290893982167,17.145518151349776,18.75707454781448,17.316120497756355,17.024300938287958,17.79455263487842,18.07335260436881,17.84703149820001,18.405413173997704,16.66843929463681,17.668257300489625,17.78676407812938,18.310290893982167,16.49900533169588,17.98772079722445,16.855681182219783,17.411529496714287,16.26688692299732,17.082693457881614,18.310290893982167,17.097674112578474,18.60354934972112,18.405413173997704,17.869507890946725,18.60354934972112,17.561304933669753,15.667981279771874,18.043842157464017,18.6348033729552,17.806417755789965,18.405413173997704,18.310290893982167,17.23659298327775,16.024296202942516,16.088818584905802,17.30688769566447,17.7580132940831,17.668257300489625,18.14074025179677,16.300679650716546,16.725635899637513,18.310290893982167,18.606342179724574,18.06521212192949,16.710005082980274,18.60354934972112,18.63532457642333,18.310290893982167,18.310290893982167,16.985321452970734
7.0,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,15.38369689181066,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,15.38369689181066,12.235807234746355,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.097479005631815,16.921261501218744,13.969257198247314,15.38369689181066,16.921261501218744,16.921261501218744,15.38369689181066,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,15.38369689181066,15.38369689181066,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,13.996044831819884,13.996044831819884,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.097479005631815,16.097479005631815,16.921261501218744,16.921261501218744,16.921261501218744,15.38369689181066,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,14.64023318954346,16.921261501218744,16.921261501218744,16.097479005631815,16.921261501218744,15.38369689181066,14.64023318954346,16.921261501218744,16.921261501218744,15.38369689181066,16.921261501218744,16.921261501218744,16.921261501218744,14.64023318954346,16.921261501218744,14.709826945641021,16.921261501218744,16.097479005631815,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.097479005631815,15.38369689181066,15.38369689181066,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744
8.0,16.097479005631815,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.097479005631815,16.921261501218744,16.921261501218744,14.64023318954346,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,15.38369689181066,16.921261501218744,16.921261501218744,16.921261501218744,13.996044831819884,16.921261501218744,16.921261501218744,15.354015303364598,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.097479005631815,16.921261501218744,16.097479005631815,16.921261501218744,16.921261501218744,13.996044831819884,16.921261501218744,16.921261501218744,15.38369689181066,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,13.969257198247314,16.921261501218744,15.38369689181066,15.38369689181066,15.38369689181066,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,15.38369689181066,15.38369689181066,16.921261501218744,16.921261501218744,16.921261501218744,15.38369689181066,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,15.38369689181066,15.38369689181066,16.921261501218744,15.38369689181066,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,12.194817564835875,16.921261501218744,16.097479005631815,15.38369689181066,15.38369689181066,16.921261501218744,16.921261501218744,16.921261501218744,15.38369689181066,16.921261501218744,16.921261501218744,16.921261501218744,16.921261501218744,12.327219685811485,16.921261501218744,16.921261501218744
9.0,17.126862566141263,17.139495545433647,17.034722941792694,17.13954155638873,15.569234210799687,16.921261501218744,17.139536301729528,17.034722961952916,17.1389777407566,15.580681317974394,16.282902948533476,17.138955180242746,12.902142268571444,15.58068131420426,12.973487636147347,13.617886660628074,16.60752168717136,16.12978014992599,16.29425503192914,16.18619202484834,17.03354848260136,16.28300023151992,17.139516533505407,16.294356137790896,17.13686690427332,17.139540503307316,15.101234812510967,17.03472286629603,17.139516578110054,16.199581877261583,17.12635374843599,14.173809890513704,17.13686691358587,14.811098210480033,17.1268578559868,16.187388634503918,17.13954162311363,13.542939651850654,17.139541625284487,17.139541256008286,17.139418020329103,17.139541625308034,17.139541625307828,17.136866913673565,17.13658353502168,17.139516366392108,17.136866656439246,17.0896968464629,14.173787933241687,17.139541575864392,9.80750242068203,17.135882432133194,16.294462227254368,15.580676553698511,14.815641236973367,17.138976771074866,17.034720808497966,17.13953520079194,15.578267184829066,17.12209871090875,15.580172410210466,12.282898138504041,9.155189751727477,16.294356177667773,17.136866868693843,17.028562893966388,15.580654372615777,17.13941778619634,14.766339472095407,14.087501643479882,15.481411835270576,17.105092524192784,17.126862623449163,14.817993159980619,17.12675536929835,14.08405009826082,17.139516577675742,17.139507506418212,16.921261501218744,17.1262328498649,12.28286666019613,13.053214967859404,15.481411757505741,15.580681315993157,15.580676190329168,16.294351878301384,17.124411876079115,17.139541624846224,14.173809890605014,17.010219143182134,16.294463429810087,17.13954132238935,17.13951373482385,17.115399423178097,17.139516516982937,17.13797411525796,15.481411804183923,14.17334675890994,17.034722957702662,17.114117689414606
10.0,16.828433023966625,17.139541614888806,8.765472077534735,15.58068106074331,17.12542385434385,14.87726099763769,17.139541518569857,12.782471692807679,14.171631117488422,12.904108389483536,15.580654220933097,12.327219685811485,16.607519843541816,15.580681315989183,16.29446338719208,17.139516577692312,17.136662691069155,14.766398243404975,12.400814598861155,13.545526673239022,16.19985361279728,14.173809890604826,15.580674528637122,17.136861242837384,14.17332543180088,16.921261501218744,16.921261501218744,17.029547648897655,17.1395154695217,14.173808802697131,15.580132760805329,17.139526830018298,15.528475632098909,15.38369689181066,10.263821882615181,17.139516568250833,8.277473643264562,11.778603090506216,15.343108362940434,11.304755906047138,16.921261501218744,14.101659319222923,17.139541625043996,13.996044831819884,15.101413838221065,12.281105992830298,17.13941800418838,15.580681315909773,15.580073908731178,17.13686590613598,14.088425970979975,14.732614323800563,17.139541575469266,12.329029812757367,17.03362977511707,11.886830862136742,16.283020553896748,10.118905849421452,17.12587814220049,13.408267989306616,15.58065779893221,17.139541625308745,16.29443992047806,12.47198146226913,7.063971617120052,8.926856549417955,14.163394660903176,10.633526689404631,17.136563858107763,17.13954150817429,15.580574064239247,15.58057308890175,15.580657614646261,14.817873731115368,9.990347652832803,14.80646697645317,16.822322521152557,12.537476228617543,16.921261501218744,15.579373339541391,12.538472065165648,16.097479005631815,17.139541624313786,15.486072883302583,14.120339789304904,14.173789489433291,17.139541612911337,15.486038205561478,14.732622788447909,9.97726330706595,15.527879506852589,15.569218117320826,17.0019251306321,14.709826945641021,17.136456098171493,13.617095874648394,16.294356178060372,17.136865901067445,16.921261501218744,14.736951892719311
