x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101
1.0,40.329338717000816,31.21445295308707,31.981737735408483,6.108956043966157,14.602575923066432,29.477097319607267,37.07239957987178,35.43927352281205,45.31772428264104,-57.813345670470234,30.937271006284135,33.84797670184936,35.70239658991468,29.988134449419803,38.0768127734484,-62.59741017572927,24.53426957526038,1.3042519115533453,-64.40882268443796,31.48928603638998,38.975002936586606,34.368434844757616,36.79864147533171,27.20549911092163,30.754531354562012,46.88642165562486,41.97344233544649,10.257797388871895,38.47499794071248,23.253633411663845,39.38737014210525,37.276750102637415,26.04155719958109,-51.797587159630254,42.03928103209272,-24.57357675335671,27.607406366313846,41.836163590080076,38.054245372292904,28.841989798165944,-17.33177119433484,39.32766800265426,37.3478743722221,30.233652436564746,40.90336433652914,-7.225340656855295,42.3562267513708,32.90079235642794,42.88193037056573,27.756527781562124,31.908253874166718,42.8273719958512,-2.665799627112183,-72.36218257116845,24.556598316216512,26.81084761467653,43.704900491673,36.94322663220821,41.95860902868979,39.847559893791306,10.707184938700198,35.85692376541153,24.949423204599082,-31.15705513221959,37.56430400606274,45.73716106007279,-24.15429585882331,41.949969371675756,42.002555084959404,31.367604951197972,41.49820637136062,33.19190509606609,21.247964968525835,16.49020634337709,39.85256692260747,17.90766144572647,41.099556352009586,33.41963311667812,45.21150818306774,-51.53742984654171,30.65880150956354,34.63890665209466,21.770165726895076,40.18911235331319,23.317339430793695,-11.451122475378252,24.082613903302327,14.184988230351133,-29.5046611089551,37.59791335003122,28.582064148054442,-12.14532589030585,37.19660317953624,-31.99409521776998,37.47993743910672,22.64700089986849,27.754443558969236,30.55079266511896,28.427128875356622,-61.08005441548816
2.0,37.36413667107084,37.717661105802904,5.265010050069517,38.982898151806815,9.836036667641688,36.12475337649074,24.980652648075413,15.805304555213352,28.926025363938987,24.515453849857,30.638007104619035,29.775510734798576,32.867621439440356,-46.42216480207921,-48.5455867079394,33.788407603174896,38.36148147285674,26.585611650053895,33.75202714620963,-18.968621380927488,-27.65501983272759,-53.39565017563849,-32.245652600507434,33.26497685464498,30.463148205340907,45.47074771234697,39.35658909010858,37.12855679245718,3.263852533798462,28.941738720347495,36.590229696893104,-58.29398801055825,-61.28510555739348,14.402570956955907,21.06749233412008,-36.76799749654192,39.05773617480924,33.95662758722748,45.58339292048749,42.67480243635952,46.44859542908637,-25.477806952900647,37.53682322857711,38.939845114248314,47.06351776296199,15.077602826175596,-5.604328769611634,35.67130628176706,43.05234225425143,33.12220104269134,-10.057347090445248,-21.62623707715866,-29.7837529897603,22.846028491303628,-85.46185430907552,35.02995615429141,26.597370690135556,5.760986959220466,35.427268802428856,-2.4754393752860735,27.42514786273457,30.10676193089532,-9.194465424643736,28.821660011648312,32.30983265831346,34.395754301270365,-9.653605487421057,-29.082437786234618,39.92019554337507,37.1528875675069,27.678590812041403,26.073494703027862,-6.639268100595034,32.37413325654734,39.126053775870716,7.784357643882018,44.83128494356096,10.605770450039774,20.53309043380263,34.40246480173294,35.45711429660782,30.192309912291304,-6.065455693473341,36.71872805979775,0.16821712821545654,48.496438473838495,-145.8411849712097,15.976391491756868,40.62463778120366,-95.95574465569565,42.713165402917134,26.86918727546662,43.93599417344378,35.31116692180216,-30.372511281663503,2.0428995438891673,-5.702690474193204,29.44200828484955,39.96955156807497,30.102201179209892
3.0,3.2639250296386226,35.23798821156146,31.704050850684194,35.0855359531548,37.09992111791845,34.73665723868141,29.57136903853582,20.14265488509246,-35.82418750910449,30.438950425825624,-3.967110845676576,35.737294319224056,-2.215211310469901,32.419761103354546,21.66769816100543,34.91405680024854,30.722702182454928,33.896585818539464,-91.484760932332,22.0425869545715,34.480505825310196,39.17970500516944,35.774160050948026,-9.790817845639499,-26.60834382715403,26.058848518305762,24.92291115494896,-16.786979196250527,40.136457033679655,21.304347659195862,-26.558974488121578,-0.44242913389623884,34.383968439160135,-9.228381319106465,32.863367940502535,-19.471100455816796,-53.368086130393216,10.514638469580131,10.164987439528367,33.97040878455862,41.19825851511971,30.488646378251456,35.93232178610104,24.77117706240324,36.81634159148784,28.829204579954986,-10.36758180008419,28.358659081181308,26.749069743545906,40.84422012783894,26.218402929178428,21.381694839210223,3.61523547516894,-11.669357711702748,22.86026549064887,30.341866550256665,24.535407758947773,29.684337945884245,38.95967389467712,-104.49101600362134,42.00408242389213,-1.3503690929331624,-16.46925699886438,-59.01759415250471,42.67916249531932,5.325774712616974,-49.50174649339694,-73.67863459703177,45.102590100775934,-15.882974378881212,33.600313407605405,28.606564726656693,14.884363187831969,32.99230687116508,32.66587215739571,34.33806704819962,25.99032332608934,2.776230838375546,-15.47297916037812,38.82951577356539,-74.55319891854356,35.98387004641267,-21.884561754906883,-45.62296235653648,26.179952434330477,-45.57871656781849,24.756543736601273,44.261370775601115,-60.99499515383492,40.691822691839434,-18.63838976299803,33.96479905271375,-45.7318327705527,9.374101475200572,-17.043048261870997,-8.852154783101053,28.079709478336405,27.61369702769228,39.56321183378401,27.639022558051344
4.0,-56.55397961449846,-127.11076718974795,-160.63333880416207,-71.9673660540646,0.6693161075292847,-95.46872651467515,-22.406258716863466,-0.07582823968190246,-129.2108256519043,-35.79113795415708,-67.9728959320806,-181.09328699106666,-111.67784031873497,-59.15336838965137,-11.375497221046064,-14.212158995340339,-19.176406994763138,-63.592910444725234,-37.46233890726003,-8.317538610123568,-104.17256377373323,-148.446146673849,-130.53205475997476,-22.00161619777165,15.998947464709454,-1.0999240672315813,-42.17508037659435,-98.86913515013912,-210.23469672101686,-36.04028833332065,-43.871852580918,-38.8481492879816,-8.407316790699381,6.953612770771742,-29.420192923145596,-11.015529649809821,-233.64043285845332,18.790367521419107,-38.49174341099254,-61.94778918778713,-97.26129358628455,-70.22625766761357,-49.986944817664934,-100.7163942132392,-41.207651850268526,-257.0907965005479,-33.1268581037572,-135.43921834625888,-45.93418215033421,-133.3898065680093,-103.77062081603675,-84.27495718814448,-97.4123040991809,-28.289420531685135,-155.95640283837523,4.265271539745655,23.919864082099902,-136.1007210855048,-66.91088477566535,-83.93013403789035,-84.01738086252641,-68.19960960332998,-46.24563541992873,28.81539799256016,-25.722969228708937,24.44545572250253,-121.86779049927603,-65.25229892020126,-14.221200340652667,-25.65578363229787,-10.53631957771717,-144.39151122646058,-159.60063921645812,-41.191290856217904,-168.93857157580982,6.14166289548534,-112.90219937318741,-4.900452612532909,-30.19408618767047,-34.24731023901432,-52.0281465289653,-46.21884844952393,-151.7523778921881,-85.46560719905767,-79.67515721615435,-44.77371705072377,-50.3526158638233,-30.2180603429492,-87.1324774474272,-3.729238898451978,12.338494505356207,-38.59817503930855,-30.889438749020837,15.913199073834722,-128.2893212606126,-77.40039645822081,-63.623157817925474,-204.01112734662246,-68.92862960896959,-110.13338296366027
5.0,9.084310450708355,-188.0579664382413,2.6329313031005634,-200.31264801565214,-114.15929732365845,-59.53762072958938,-34.2042132760499,-152.54368275648272,-170.16516309961668,-214.49137303787683,-42.16782935373901,-79.92269685559222,-13.221613522468653,-74.70865777235122,-114.74951101668978,-30.55766126900885,-21.08393152992604,3.0019995002305886,-176.50123830095467,-168.92972168367407,-99.9812069686438,-82.19596609149157,-93.27289798213329,-56.72601625179788,-155.83973044135865,-117.94954050883653,-135.1383723623982,-107.11162319651174,-88.0182351822834,-82.21231817002476,-116.81000722198398,-218.87366778660657,-169.43003843567988,-164.2573410582827,-125.8828865204513,-51.47269412154338,-192.3227253367007,11.743776446855506,-75.70274181163147,-194.37966829520934,-35.71678988752097,-56.851918992974646,-79.3234876222144,-113.02642287943243,-29.523176585335673,-23.341708575739606,-17.052461759431512,-137.22134451905967,-24.981234415488224,-42.274361249997,-31.517370962089867,-8.271866123122946,-135.84681799028112,-59.52764829340397,-195.445434669808,-71.78784731475321,-158.77947431046442,-55.53779532530178,-68.08083752271773,-30.347230203085854,-52.45848250713039,-161.7902783820741,-78.51612531608342,-36.23602463958528,-155.46197368380444,-44.53291988960482,-102.70655675811084,-61.01955726683291,-7.904774990931831,-69.07288953695296,-94.91492707720379,-69.68786212033835,-44.722526877459366,-162.77797202085893,-71.68946347589085,-82.0698553030037,-52.520016361356,-59.44252307189074,-111.40290334664938,-68.29272638615994,-278.1001377174963,-59.436799836682425,-190.84862328131163,-77.28037874682799,-160.11003647317995,-163.941916131146,-121.09863490623684,-93.28129422503004,-1.4671346702035253,-59.75597389220819,-9.486317918900962,-28.07342504034277,-30.145986883292355,-125.6875538092848,-219.08132323207843,-79.48618450071746,-8.751240748821841,-181.35747276679737,-40.85758194763432,-34.54983553756018
6.0,29.37266389588217,37.728789845390295,-62.11538720555405,-103.38285616077383,37.82048072131329,42.879666458308954,32.56815717664995,-71.41858881912388,43.57231614879061,32.520177479577036,42.33157867249535,38.53958295538565,-59.730962293465105,-62.06728234477266,-39.89671417244341,38.90385557664359,40.66367277646848,-0.2893522317949021,31.779582958163274,17.56116109335786,24.170667627610765,16.887170716269353,-9.304525134985559,19.51645436668768,38.376770068808455,-8.196444984350265,33.901624018370335,36.7715651675102,2.1756282043875577,22.888691461374034,27.89166273978381,-40.11804639622272,41.332297169821956,34.275585887858426,40.37340858992889,34.588909164760175,44.410255552323704,22.24794714204153,28.93358021995733,23.427021864067115,-71.70781081499574,9.924372512928288,41.506753415990666,35.86865081969514,24.164434050368527,-48.33190405559653,-3.2464502467651366,41.43966578519413,28.80325250864483,12.513073073433617,36.218698032832734,24.812499199014894,44.93141323098061,11.54461141230184,30.49477104973096,27.648856747257494,36.78351625628343,24.26701981393572,21.559579147646108,44.594925868485234,-64.1080706476778,-18.250985346485916,41.1291607824184,7.8049561403979135,11.942322125866799,0.7267668571322942,32.18462426246467,29.598316468114916,21.630230551414613,48.95136025993788,-36.83533536961895,33.87189354610998,24.539330297362742,39.314430532317175,37.592742716228095,33.69473600469064,27.540845442445228,40.13064771813787,29.340342427214797,0.8598175615051438,32.37084391363957,21.651434522682827,31.792298597116336,34.907021580065845,22.13037595204035,-47.944858933879935,9.304132004323868,33.22803876878486,23.010175848377248,2.5712932230203527,25.939235929665703,27.396528155748975,-44.217835839817226,-45.48603370814833,33.922212694131396,17.943275025924713,45.07815210867683,15.430123233093997,40.10868462475301,-50.6574077480268
7.0,-36.63435242980045,40.02052420579419,46.91342802499416,23.39029902280964,32.070403925911194,0.08818207356017747,38.330293930576616,27.77881986840485,18.693201076222415,21.97034829062886,32.12380831405366,23.88868388865195,33.98998143635209,32.071952981552435,37.82197982261154,7.996561692424004,25.51924336710022,29.254520276654432,31.53901006153419,31.648647124035573,5.890313298565938,34.04431845332088,38.556301697571925,31.734867452429736,29.654936561626226,24.068815652151603,34.4663570484243,2.7148405951231136,-30.000659938593575,41.3538662764581,18.37804260072205,-38.0560924903948,-18.112276157877478,28.868809155725597,-152.89898904147546,43.86751687698132,28.440992551109943,31.022608895123344,32.16733737627682,44.04037875280952,34.05523278098657,34.903763362918305,43.40578739411525,37.18100239404266,41.41351124135099,40.652205449153875,37.303260978297494,41.60622581052602,5.847259478229664,30.309164376562705,47.23563982226243,41.909833628278626,34.380572772694165,40.39064137582348,-10.710212975902031,27.95722565461335,37.673177766675366,39.73678419899937,-91.52201827679907,35.60222700862328,42.32739549584532,31.544158462483622,36.256374227701436,23.08633528770069,26.394707939406896,28.77981715262039,41.97646422015179,41.18417646382132,42.84639784865694,-7.238700196305046,39.772543255831756,13.996963482399593,27.877175021765886,17.67907246313125,23.674594748257547,-65.9583378017877,33.5672042359693,-23.637030164731176,35.970719552961604,12.579460564501463,43.612629025485646,29.476080368585688,-12.69590448429552,41.42665675495432,40.07465836947339,42.02721577933872,-29.896883966142433,24.16312632671482,38.6407814912528,21.51271270956908,33.45485180438629,29.073029408843023,-31.139207202794957,27.528532099533507,41.73026341375459,38.64515624746854,26.74847067876476,28.854835264870125,38.754016972121846,13.261732483412432
8.0,33.15477539274305,40.4749096378442,20.520009092102914,37.53296486323623,-17.61560348741828,-44.936760835946764,27.500096362118587,31.444160188394264,32.83461986750263,-12.187737713789785,-67.18025549917652,39.36192737016601,18.353951050949657,34.35408202726905,14.675534527497142,39.89504948347292,30.38160853729619,38.51531237935653,33.423511967449315,-6.505955186607514,27.757379869435262,30.579348912004896,23.690851288801593,34.16220506726376,35.54342983899956,29.725541051375917,40.94799638919145,29.40729512836388,-6.849672139037396,44.07662755423979,44.51543745901222,18.147012854312926,13.116152401011488,33.52814486948521,38.92011864910799,31.951028309360552,43.92225880561868,40.326543975596834,36.085292622205046,33.22247908876357,27.14465120763546,20.813995843616805,37.58281898502509,-32.43926140196374,45.48662872448201,29.663834043174425,41.876266921774636,43.517264720066116,21.24072726385505,30.524718853077182,14.725936342597846,24.074928645511168,31.03529662498749,14.746103249183163,23.32343727680437,35.601588719791984,22.260768658042874,10.029169556106613,-69.26937569123174,37.621935575697655,27.503159829056063,46.831314175180204,30.2459038882792,-9.210661374092723,40.8838850094883,20.407585083168907,39.77133588553667,43.9619873413085,35.877370054143654,32.05445094761107,23.64966093029623,25.521553923878617,-95.85906925724038,-53.31630575539243,24.06961975428628,-13.908036602453315,30.585450440136402,30.890811930541354,39.82210933407859,40.08540807402225,13.495567619146945,33.89066168952601,38.12773599023736,37.0079563601673,34.60499507678601,37.574321727523575,40.52798988704069,20.78418669009138,46.4669498956935,27.78768093536765,35.82128933474584,12.749976655673274,-100.68445444148364,22.14517553160541,40.904504690543234,29.941277693977327,2.582806343023333,38.62504178046026,23.940593355188486,-41.90548873321228
9.0,40.8955754273691,22.081274850568672,31.248589336806706,31.89178143384903,29.688899286239344,33.642552192064215,42.14337054802998,36.360965399647,24.062500685627434,8.97646707976845,28.082862513912165,-62.49271893150455,40.387117916395475,-32.21121785093907,12.24090702568688,16.693849058374212,34.85654634070095,38.29732810700202,23.75115198571635,4.750621241216223,22.302250385568176,35.30867131512869,24.54541987829541,-71.53063897265399,-35.06529158090828,38.173608621394564,27.852351406376286,25.303049037474963,27.48946008790847,-15.719183736867265,-50.64688784591073,36.18840245109365,4.194709149945075,-33.37519469259531,34.38409186363589,34.613110668154526,28.95313771991566,37.1403712507917,-101.31531790634281,23.25510352192239,23.92559647843312,36.4868623835463,33.89324664786306,-1.3381627546077817,31.648709705992406,37.79024266831636,12.402477899290167,22.77485101332197,26.312486361093857,-34.49126146061036,38.14561957218353,34.881260356998354,29.52494699034223,39.528660472650735,-9.97443727270989,21.421812695557275,23.363465227272233,26.392160933110617,45.49904816256856,36.629340808182505,25.636270373282642,-3.7795672567721503,1.5612016520678427,41.22848958472124,40.55476166829017,-70.44671387160247,23.096538131988964,25.496367028332056,-9.50059692224965,23.166015025722107,-29.83052870118756,25.161847855944142,25.936927100161462,31.66632210490204,27.488301256619206,33.86077402088587,30.484468008847916,-60.93360343399822,26.767399253861843,23.533361782803713,27.772851555988996,17.916231903855902,4.531011665077783,32.75118848357462,18.412273067280534,40.29516553141037,31.865395992937202,14.725193057700379,-5.79481243899116,27.791167961197132,9.330449826894506,36.44056756364294,22.346080599164093,44.79866750140879,-49.41773803821282,28.610274148143777,-30.287883891261824,29.1506991767593,32.582904694028436,34.966817502018586
10.0,3.063577277547712,-11.658055637544168,-1.8497760101408476,4.446079125085828,14.70005602053383,0.4744988829624662,2.237011190471035,13.281098017342867,8.95625140002093,9.130163889176696,5.119061124446669,7.37975342743058,8.945812397444751,5.9423186952819815,4.886054445916406,-0.5968041975107482,11.794765128168926,4.4170205836848035,16.041313155564893,1.9716857649392048,11.592142898351259,10.379419945431383,1.0596362128202261,-1.3513066537594631,2.4355726716740858,-0.09379423144898685,11.907190453839497,14.45230092522838,8.446231407167883,8.382640762554752,-2.495917687348124,6.369439065188213,10.527472881797129,3.5187234639882026,4.064224052038737,5.294636042100585,9.39921164319379,5.318113667628901,5.935734364342981,15.434085050127159,12.096114668961153,4.491388182167815,-7.456652773877871,10.011495458091296,-1.2681671363767029,5.247838421340172,2.0778237503926626,7.2831551227378775,12.39368352704371,7.627889546234577,7.801850367030085,10.169874898563423,5.173816159807524,0.4306406630781976,4.347496266666915,1.874982740784982,0.9681445153531875,14.953689915219394,6.22754735161688,3.9967644123226234,16.957647124132954,8.636607188989956,6.6896643141627345,-3.338282686582983,8.30922751347968,10.503963083415652,9.192693370455546,11.613633259893273,8.252312735411255,4.0927158579361045,6.093697577116623,12.481768007847808,6.307733767401271,10.994054093415455,6.872962549779378,3.893118900629483,13.139744233940666,14.53810842443723,3.425937208718119,0.25575582896601456,11.067287883884578,6.21778159031196,2.135062592772674,7.042834745265511,7.155210671075781,0.9587404879190932,11.841882972658805,9.845119454986138,6.13345530082068,1.1528384667505212,4.40269484535226,14.038943857251727,7.214215280947806,0.7527347392384026,11.689897077399939,0.8204426657826704,-3.4472979405397575,14.362899795269337,7.442805172924693,0.7275233158049998
