x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0.0045706018329164586,0.0964756435344088,0.034954594942342,0.003924325332672084,0.11027279399788836,0.07222136041893373,0.01532901484874306,0.05293150429546333,0.05810846044700978,0.021611873204327565,0.04070418853352791,0.006749295188725801,0.09611099242883445,0.005358818539436892,0.004005151094750498,0.0450798081420086,0.05158790671481134,0.06770882831652839,0.0784130844203056,0.014449813622042743,0.005782982370568568,0.010783213755313603,0.026243640617120763,0.026496195213085563,0.02432199745962821,0.00819693842587552,0.01760697230273042
0.08545289379073065,0.03599293232422128,0.0263029631048625,0.017537294287954384,0.056811470580363545,0.0006643306122582557,0.06707056224638308,0.03453793820637678,0.0005504791712515333,0.038002578828786396,0.0012856216202260101,0.00015992750673014117,0.026312891523664908,0.07241237320660573,0.020371592316352955,0.018643055032030734,0.031220949556944405,0.020800221558853742,0.010630727765652548,0.050131753701291804,0.02168683442248078,0.07262324591499647,0.0974827677112261,0.08996024600131923,0.05653532219927397,0.012627360565859926,0.03419166624330229
0.01387532784177799,0.002980512243319737,0.06455419338697398,0.0234142394033305,0.1479515912555619,0.018176630681016756,0.006346932333322595,0.012720210049763873,0.02481468689731264,2.4694713161403647e-5,0.016901944160273564,0.012636310703776632,0.060222211750082605,0.06045034999241833,0.0041790600528478425,0.027062559424121974,0.026866051731244477,0.19126510181750364,0.0026977189104922597,0.0333387676867524,0.04264517978687362,0.07835628689286567,0.02628858576046472,0.013678662149396302,0.010612097621978372,0.003192944466872981,0.07474714828649331
0.023448438884767664,0.009625981947732294,0.034099887556487525,0.04034618623852422,0.011590449614181458,0.009782826438204207,0.05006386770934651,0.002170617535332771,0.018546954488231314,0.09412526041864684,0.05682112734500757,0.022351632452210203,0.07694540854127385,0.017461348035175808,0.07289369137098635,0.015453562218384558,0.04872697648627493,0.013154595461054155,0.03532319135675542,0.018565563077022666,0.07771285633063543,0.03276526291342774,0.10909198174553184,0.009895373409243118,0.054195764734948394,0.027891876986460812,0.016949316704152576
0.07273323717163001,0.008386690043642824,0.08127366493206242,0.06022561569890435,0.0614287554816291,0.018135245064007835,0.0022814283973561084,0.040918125479833097,0.0019257317609210137,0.03419461348537062,0.00577314817158147,0.14466412350071173,0.006861904709738489,0.15187386928720406,0.03705206982876478,0.012551478254333365,0.00023870836199677697,0.043606218239410695,0.06069305189010011,0.010888879957490806,0.016021540692030885,0.003106729600080946,0.0558704112829003,0.02839641535965325,0.024538354651544622,0.01503687107369098,0.001323117623409413
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035
